
 345,-732,-651


 235,-500,-38


 135,-452,530


 358,-673,-310


 314,-547,-386


 216,-806,712


 366,-455,-46


 287,-668,-450


 371,-741,288


 183,-397,88


 -9,-136,-507


 76,-272,-357


 207,-821,566


 389,-753,212


 154,-592,-236


 -118,-45,1


 311,-961,221


 132,-735,-484


 -314,535,146


 310,-779,16


 -14,-454,-893


 -132,-341,-71


 443,-30,-184


 209,-616,207


 129,-535,-60


 255,309,-680


 253,-518,-51


 207,-1134,225


 741,-1229,193


 211,-463,302


 79,109,-49


 12,-818,39


 483,-1169,-895


 -560,594,1415


 895,-842,261


 278,-567,-804


 1105,-1586,-1336


 1143,-1791,-1165


 374,-816,-1152


 -57,-1328,-419


 417,678,-644


 783,-217,85


 11,-1004,203


 -375,-263,-182


 847,-1969,1504


 501,-195,-597


 291,-277,-351


 325,-410,-204


 151,-895,210


 51,-1065,580


 156,-1143,210


 533,-133,-55


 417,-76,-121


 16,-303,259


 -127,-986,25


 874,-200,-264


 111,-311,-97


 -380,-695,-182


 186,-1133,-116


 927,-181,16


 -8,-886,-243


 -44,-999,56


 -291,656,-1215


 527,7,-18


 442,-931,-943


 -30,-717,-25


 811,-1858,1010


 329,360,27


 13,-419,336


 -174,-1397,360


 689,-1870,372


 1015,231,-440


 377,-1039,450


 -266,-753,138


 218,-1381,386


 996,-150,-532


 685,-1276,601


 -342,-234,39


 641,-2107,979


 -916,733,-1046


 863,-272,-704


 50,-325,194


 -506,-496,-261


 166,-874,-771


 697,418,-499


 13,-607,-283


 597,-1098,-378


 226,-593,-558


 -260,668,-824


 -34,550,-302


 78,72,309


 104,-1193,260


 277,-763,286


 455,-661,-264


 -256,-233,22


 463,-678,415


 644,-469,289


 807,-2102,260


 -541,1515,-1600


 1125,-841,-1026


 45,-590,-386


 -57,-695,1059


 218,-990,688


 978,-1103,199


 -802,554,194


 530,-883,-306


 -299,-168,195


 473,-1070,-213


 308,681,338


 4511,-1229,696


 -1630,33,-542


 -5363,-944,-118


 -208,-801,-618


 3061,311,-369


 2615,-186,-537


 2458,-1232,-1272


 1007,-979,100


 -960,-667,-784


 -2847,-361,1086


 914,-1456,93


 1428,-1204,-214


 810,-232,-172


 84,1610,-58


 -186,-66,-311


 60,-1019,-44


 455,-1443,350


 1147,-2049,1023


 824,1085,-872


 471,436,-326


 -10,-781,-130


 -235,-1329,-208


 1113,-1703,691


 -982,4240,-1155


 744,-75,-866


 -128,-515,1369


 -170,-1141,-452


 435,-2409,661


 -479,1699,-902


 278,-472,-1069


 174,-740,1213


 6,-392,-456


 -38,253,-491


 215,-320,174


 53,-554,79


 -3,-478,124


 495,-933,-300


 267,1559,1510


 659,-1379,833


 295,-722,247


 -74,-1123,62


 434,-1059,36


 363,-1187,97


 580,-2069,-398


 -23,959,-267


 651,888,-154


 573,691,-90


 551,105,-282


 142,28,-287


 -5,-16,18


 -103,-524,192


 -153,-869,228


 162,-1017,592


 159,-1054,96


 10,-927,145


 -191,-50,103


 482,462,-154


 273,587,-167


 1239,555,-258


 1949,2083,-965


 930,1253,-558


 398,-2015,-170


 76,-1218,-47


 116,-1486,-215


 -348,-233,234


 -158,199,922


 1647,3250,-708


 -1018,-469,10


 1254,-1450,298


 451,-276,-4


 34,577,-179


 -112,-1084,41


 354,-735,-209


 545,542,-203


 53,-1244,41


 -195,-1002,-69


 686,903,-190


 112,-241,409


 -160,-120,46


 444,-1117,2


 117,1896,-1528


 32,-3326,1931


 666,467,213


 504,245,703


 -290,-1147,182


 19,-1138,-3


 387,1188,-752


 -140,457,-503


 43,-387,746


 653,-1122,176


 -78,-1222,-358


 1618,2166,-1131


 890,-1170,471


 353,-1425,-245


 355,-2237,-121


 805,-1425,-123


 498,-3011,-3582


 -269,252,668


 1477,307,2813


 294,741,1503


 -846,-2004,-1127


 220,513,-1515


 656,-2175,-983


 -1050,817,1024


 872,104,109


 71,-1397,289


 -247,-797,-875


 1059,-1219,-1211


 -45,-1241,-226


 503,-1203,-193


 453,1093,331


 58,-343,993


 -474,-1383,-196


 370,-669,-226


 293,160,288


 170,-1181,-196


 148,-1338,-447


 411,1052,-282


 -83,-327,114


 238,-628,313


 337,27,-1405


 -264,345,1089


 585,654,1356


 649,-246,-8


 192,-1661,278


 537,108,-348


 -136,-1672,108


 192,-915,-45


 446,1299,-30


 -25,-448,76


 417,-1590,-35


 342,1052,7


 182,-780,-1034


 124,-112,-1357


 194,-1058,1328


 440,6,25


 69,-1257,-851


 442,233,-623


 509,-1387,675


 79,-719,-382


 298,-723,-41


 -20,-67,753


 79,-1580,-402


 442,-782,-228


 1073,565,291


 -112,-363,873


 306,-1241,91


 -69,-1342,-206


 -377,-1682,282


 469,1771,-327


 290,-861,-110


 318,487,381


 117,-227,408


 931,1862,-33


 394,-756,196


 -1094,-1304,861


 218,-163,128


 901,298,-212


 -458,1395,-101


 1661,735,-288


 1850,3274,2244


 -56,1774,339


 -507,2841,36


 -502,1640,137


 -377,965,-56


 -299,808,-126


 -299,885,218


 954,-1473,166


 -349,-566,-114


 -59,-1025,-341


 314,-867,-428


 -17,-399,185


 877,-921,733

